timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1551113309705,11,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,161681,224,3,3,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/ACTIVITY-REGULATION.json,10,1,0,0,1
1551113309713,16,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-3,true,,201712,226,3,3,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-MOLECULAR-FUNCTION.json,13,1,0,0,0
1551113309776,12,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-2,true,,161681,223,3,3,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/CATALYTIC-ACTIVITY.json,10,1,0,0,1
1551113309818,20,COFACTOR,200,OK,Executing function view api calls 2-1,true,,161681,213,3,3,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/COFACTOR.json,17,1,0,0,1
1551113309830,14,FUNCTION-INFO,200,OK,Executing function view api calls 2-3,true,,189613,218,3,3,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,10,1,0,0,1
1551113309889,17,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-2,true,,161681,223,3,3,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/TRANSPORT-ACTIVITY.json,15,1,0,0,1
1551113309940,16,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,161681,218,3,3,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/COFACTOR-INFO.json,14,1,0,0,0
1551113309945,14,Xrefs,200,OK,Executing function view api calls 2-3,true,,1861,222,3,3,http://alpha-api.nextprot.org/page-view/function/NX_Q3V6T2/xref.json,14,1,0,0,0
1551113310007,14,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-2,true,,161681,224,3,3,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/ACTIVITY-REGULATION.json,11,1,0,0,1
1551113310060,9,Overview,200,OK,Executing function view api calls 2-3,true,,14334,213,3,3,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/overview.json,9,1,0,0,1
1551113310057,32,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,161681,232,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/BIOPHYSICOCHEMICAL-PROPERTY.json,30,1,0,0,1
1551113310082,8,Getting shared accessions,200,OK,Executing function view api calls 2-4,true,,0,0,4,4,null,0,1,0,0,0
1551113310090,19,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-4,true,,254156,226,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-BIOLOGICAL-PROCESS.json,15,1,0,0,1
1551113310123,15,COFACTOR,200,OK,Executing function view api calls 2-2,true,,161681,213,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/COFACTOR.json,13,1,0,0,1
1551113310170,17,FUNCTION-INFO,200,OK,Executing function view api calls 2-3,true,,189613,218,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,14,1,0,0,1
1551113310190,16,PATHWAY,200,OK,Executing function view api calls 2-1,true,,161681,212,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/PATHWAY.json,13,1,0,0,1
1551113310210,18,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-4,true,,201712,226,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-MOLECULAR-FUNCTION.json,14,1,0,0,0
1551113310239,16,COFACTOR-INFO,200,OK,Executing function view api calls 2-2,true,,161681,218,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/COFACTOR-INFO.json,14,1,0,0,1
1551113310288,14,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-3,true,,161681,223,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/CATALYTIC-ACTIVITY.json,11,1,0,0,1
1551113310307,17,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,161681,213,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/ALLERGEN.json,15,1,0,0,1
1551113310328,18,FUNCTION-INFO,200,OK,Executing function view api calls 2-4,true,,189613,218,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,15,1,0,0,1
1551113310356,31,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-2,true,,161681,232,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/BIOPHYSICOCHEMICAL-PROPERTY.json,28,1,0,0,1
1551113310403,16,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-3,true,,161681,223,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/TRANSPORT-ACTIVITY.json,13,1,0,0,1
1551113310425,27,CAUTION,200,OK,Executing function view api calls 2-1,true,,161681,212,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/CAUTION.json,16,1,0,0,1
1551113310452,15,Xrefs,200,OK,Executing function view api calls 2-4,true,,1861,222,4,4,http://alpha-api.nextprot.org/page-view/function/NX_Q3V6T2/xref.json,15,1,0,0,1
1551113310488,13,PATHWAY,200,OK,Executing function view api calls 2-2,true,,161681,212,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/PATHWAY.json,10,1,0,0,1
1551113310519,17,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-3,true,,161681,224,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/ACTIVITY-REGULATION.json,14,1,0,0,1
1551113310567,6,Overview,200,OK,Executing function view api calls 2-4,true,,14334,213,4,4,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/overview.json,6,1,0,0,1
1551113310553,42,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,118004,226,5,5,http://alpha-api.nextprot.org/entry/NX_P53567/GO-BIOLOGICAL-PROCESS.json,40,1,0,0,1
1551113310597,10,Getting shared accessions,200,OK,Executing function view api calls 2-5,true,,0,0,5,5,null,0,1,0,0,0
1551113310696,31,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,146167,226,5,5,http://alpha-api.nextprot.org/entry/NX_P53567/GO-MOLECULAR-FUNCTION.json,28,1,0,0,1
1551113310602,141,ALLERGEN,200,OK,Executing function view api calls 2-2,true,,161681,213,5,5,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/ALLERGEN.json,138,1,0,0,1
1551113310674,151,FUNCTION-INFO,200,OK,Executing function view api calls 2-4,true,,189613,218,5,5,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,148,1,0,0,1
1551113310637,194,COFACTOR,200,OK,Executing function view api calls 2-3,true,,161681,213,5,5,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/COFACTOR.json,191,1,0,0,1
1551113310608,225,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-5,true,,254156,226,5,5,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-BIOLOGICAL-PROCESS.json,221,1,0,0,1
1551113310828,34,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,67558,218,5,5,http://alpha-api.nextprot.org/entry/NX_P53567/FUNCTION-INFO.json,33,1,0,0,1
1551113310932,52,COFACTOR-INFO,200,OK,Executing function view api calls 2-3,true,,161681,218,5,5,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/COFACTOR-INFO.json,49,1,0,0,0
1551113310934,50,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-5,true,,201712,226,5,5,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-MOLECULAR-FUNCTION.json,44,1,0,0,1
1551113310844,142,CAUTION,200,OK,Executing function view api calls 2-2,true,,161681,212,5,5,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/CAUTION.json,138,1,0,0,1
1551113310926,61,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-4,true,,161681,223,5,5,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/CATALYTIC-ACTIVITY.json,57,1,0,0,1
1551113310963,44,Xrefs,200,OK,Executing function view api calls 2-1,true,,1829,222,5,5,http://alpha-api.nextprot.org/page-view/function/NX_P53567/xref.json,44,1,0,0,1
1551113311087,17,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-2,true,,118004,226,6,6,http://alpha-api.nextprot.org/entry/NX_P53567/GO-BIOLOGICAL-PROCESS.json,16,1,0,0,0
1551113311102,7,Getting shared accessions,200,OK,Executing function view api calls 2-6,true,,0,0,6,6,null,0,1,0,0,0
1551113311108,7,Overview,200,OK,Executing function view api calls 2-1,true,,5245,213,6,6,http://alpha-api.nextprot.org/entry/NX_P53567/overview.json,7,1,0,0,1
1551113311087,127,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-4,true,,161681,223,6,6,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/TRANSPORT-ACTIVITY.json,121,1,0,0,1
1551113311110,108,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-6,true,,254156,226,6,6,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-BIOLOGICAL-PROCESS.json,105,1,0,0,1
1551113311085,138,FUNCTION-INFO,200,OK,Executing function view api calls 2-5,true,,189613,218,6,6,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,135,1,0,0,1
1551113311085,153,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-3,true,,161681,232,6,6,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/BIOPHYSICOCHEMICAL-PROPERTY.json,150,1,0,0,1
1551113311216,29,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,67558,218,6,6,http://alpha-api.nextprot.org/entry/NX_P53567/FUNCTION-INFO.json,28,1,0,0,1
1551113311205,46,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-2,true,,146167,226,6,6,http://alpha-api.nextprot.org/entry/NX_P53567/GO-MOLECULAR-FUNCTION.json,43,1,0,0,1
1551113311346,8,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,56493,223,6,6,http://alpha-api.nextprot.org/entry/NX_P53567/CATALYTIC-ACTIVITY.json,8,1,0,0,0
1551113311352,6,FUNCTION-INFO,200,OK,Executing function view api calls 2-2,true,,67558,218,6,6,http://alpha-api.nextprot.org/entry/NX_P53567/FUNCTION-INFO.json,5,1,0,0,0
1551113311324,116,Xrefs,200,OK,Executing function view api calls 2-5,true,,1861,222,6,6,http://alpha-api.nextprot.org/page-view/function/NX_Q3V6T2/xref.json,116,1,0,0,1
1551113311315,127,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-4,true,,161681,224,6,6,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/ACTIVITY-REGULATION.json,123,1,0,0,1
1551113311339,105,PATHWAY,200,OK,Executing function view api calls 2-3,true,,161681,212,6,6,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/PATHWAY.json,102,1,0,0,1
1551113311320,125,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-6,true,,201712,226,6,6,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-MOLECULAR-FUNCTION.json,122,1,0,0,1
1551113311455,35,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,56493,223,6,6,http://alpha-api.nextprot.org/entry/NX_P53567/TRANSPORT-ACTIVITY.json,34,1,0,0,1
1551113311459,33,Xrefs,200,OK,Executing function view api calls 2-2,true,,1829,222,6,6,http://alpha-api.nextprot.org/page-view/function/NX_P53567/xref.json,33,1,0,0,1
1551113311541,10,Overview,200,OK,Executing function view api calls 2-5,true,,14334,213,6,6,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/overview.json,10,1,0,0,1
1551113311591,7,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,56493,224,6,6,http://alpha-api.nextprot.org/entry/NX_P53567/ACTIVITY-REGULATION.json,6,1,0,0,1
1551113311593,8,Overview,200,OK,Executing function view api calls 2-2,true,,5245,213,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/overview.json,8,1,0,0,1
1551113311615,7,Getting shared accessions,200,OK,Executing function view api calls 2-7,true,,0,0,7,7,null,0,1,0,0,0
1551113311543,158,COFACTOR,200,OK,Executing function view api calls 2-4,true,,161681,213,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/COFACTOR.json,150,1,0,0,1
1551113311546,156,FUNCTION-INFO,200,OK,Executing function view api calls 2-6,true,,189613,218,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,152,1,0,0,1
1551113311545,164,ALLERGEN,200,OK,Executing function view api calls 2-3,true,,161681,213,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/ALLERGEN.json,158,1,0,0,1
1551113311623,90,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-7,true,,254156,226,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-BIOLOGICAL-PROCESS.json,86,1,0,0,0
1551113311652,61,FUNCTION-INFO,200,OK,Executing function view api calls 2-5,true,,189613,218,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,57,1,0,0,1
1551113311702,36,FUNCTION-INFO,200,OK,Executing function view api calls 2-2,true,,67558,218,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/FUNCTION-INFO.json,34,1,0,0,1
1551113311699,40,COFACTOR,200,OK,Executing function view api calls 2-1,true,,56493,213,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/COFACTOR.json,39,1,0,0,0
1551113311839,10,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-2,true,,56493,223,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/CATALYTIC-ACTIVITY.json,7,1,0,0,0
1551113311839,10,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,56493,218,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/COFACTOR-INFO.json,10,1,0,0,1
1551113311802,133,Xrefs,200,OK,Executing function view api calls 2-6,true,,1861,222,7,7,http://alpha-api.nextprot.org/page-view/function/NX_Q3V6T2/xref.json,131,1,0,0,1
1551113311813,124,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-7,true,,201712,226,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-MOLECULAR-FUNCTION.json,121,1,0,0,1
1551113311809,132,CAUTION,200,OK,Executing function view api calls 2-3,true,,161681,212,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/CAUTION.json,129,1,0,0,1
1551113311813,129,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-5,true,,161681,223,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/CATALYTIC-ACTIVITY.json,125,1,0,0,1
1551113311802,140,COFACTOR-INFO,200,OK,Executing function view api calls 2-4,true,,161681,218,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/COFACTOR-INFO.json,136,1,0,0,1
1551113311950,39,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-2,true,,56493,223,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/TRANSPORT-ACTIVITY.json,38,1,0,0,1
1551113311950,40,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,56493,232,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/BIOPHYSICOCHEMICAL-PROPERTY.json,39,1,0,0,1
1551113312036,10,Overview,200,OK,Executing function view api calls 2-6,true,,14334,213,7,7,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/overview.json,10,1,0,0,1
1551113312042,14,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-3,true,,118004,226,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/GO-BIOLOGICAL-PROCESS.json,12,1,0,0,1
1551113312090,7,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-2,true,,56493,224,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/ACTIVITY-REGULATION.json,6,1,0,0,1
1551113312091,13,PATHWAY,200,OK,Executing function view api calls 2-1,true,,60435,212,7,7,http://alpha-api.nextprot.org/entry/NX_P53567/PATHWAY.json,12,1,0,0,1
1551113312120,6,Getting shared accessions,200,OK,Executing function view api calls 2-8,true,,0,0,8,8,null,0,1,0,0,0
1551113312043,131,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-5,true,,161681,223,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/TRANSPORT-ACTIVITY.json,128,1,0,0,0
1551113312147,36,FUNCTION-INFO,200,OK,Executing function view api calls 2-6,true,,189613,218,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,22,1,0,0,1
1551113312126,59,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-8,true,,254156,226,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-BIOLOGICAL-PROCESS.json,54,1,0,0,1
1551113312037,148,FUNCTION-INFO,200,OK,Executing function view api calls 2-7,true,,189613,218,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,144,1,0,0,1
1551113312043,150,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-4,true,,161681,232,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/BIOPHYSICOCHEMICAL-PROPERTY.json,148,1,0,0,0
1551113312197,15,COFACTOR,200,OK,Executing function view api calls 2-2,true,,56493,213,8,8,http://alpha-api.nextprot.org/entry/NX_P53567/COFACTOR.json,11,1,0,0,1
1551113312204,9,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,56493,213,8,8,http://alpha-api.nextprot.org/entry/NX_P53567/ALLERGEN.json,8,1,0,0,1
1551113312157,58,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-3,true,,146167,226,8,8,http://alpha-api.nextprot.org/entry/NX_P53567/GO-MOLECULAR-FUNCTION.json,55,1,0,0,0
1551113312314,12,CAUTION,200,OK,Executing function view api calls 2-1,true,,56493,212,8,8,http://alpha-api.nextprot.org/entry/NX_P53567/CAUTION.json,9,1,0,0,0
1551113312313,13,COFACTOR-INFO,200,OK,Executing function view api calls 2-2,true,,56493,218,8,8,http://alpha-api.nextprot.org/entry/NX_P53567/COFACTOR-INFO.json,13,1,0,0,1
1551113312315,13,FUNCTION-INFO,200,OK,Executing function view api calls 2-3,true,,67558,218,8,8,http://alpha-api.nextprot.org/entry/NX_P53567/FUNCTION-INFO.json,12,1,0,0,1
1551113312286,111,Xrefs,200,OK,Executing function view api calls 2-7,true,,1861,222,8,8,http://alpha-api.nextprot.org/page-view/function/NX_Q3V6T2/xref.json,108,1,0,0,0
1551113312293,106,PATHWAY,200,OK,Executing function view api calls 2-4,true,,161681,212,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/PATHWAY.json,103,1,0,0,1
1551113312284,118,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-6,true,,161681,223,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/CATALYTIC-ACTIVITY.json,114,1,0,0,1
1551113312274,128,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-5,true,,161681,224,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/ACTIVITY-REGULATION.json,125,1,0,0,1
1551113312285,119,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-8,true,,201712,226,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/GO-MOLECULAR-FUNCTION.json,116,1,0,0,1
1551113312429,33,Xrefs,200,OK,Executing function view api calls 2-3,true,,1829,222,8,8,http://alpha-api.nextprot.org/page-view/function/NX_P53567/xref.json,33,1,0,0,1
1551113312427,38,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-2,true,,56493,232,8,8,http://alpha-api.nextprot.org/entry/NX_P53567/BIOPHYSICOCHEMICAL-PROPERTY.json,37,1,0,0,1
1551113312427,66,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,179952,226,8,8,http://alpha-api.nextprot.org/entry/NX_P35914/GO-BIOLOGICAL-PROCESS.json,63,1,0,0,1
1551113312497,5,Overview,200,OK,Executing function view api calls 2-7,true,,14334,213,8,8,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/overview.json,5,1,0,0,1
1551113312563,6,Overview,200,OK,Executing function view api calls 2-3,true,,5245,213,8,8,http://alpha-api.nextprot.org/entry/NX_P53567/overview.json,6,1,0,0,1
1551113312565,35,PATHWAY,200,OK,Executing function view api calls 2-2,true,,60435,212,8,8,http://alpha-api.nextprot.org/entry/NX_P53567/PATHWAY.json,34,1,0,0,1
1551113312499,130,ALLERGEN,200,OK,Executing function view api calls 2-4,true,,161681,213,9,9,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/ALLERGEN.json,127,1,0,0,1
1551113312631,4,Getting shared accessions,200,OK,Executing function view api calls 2-9,true,,0,0,9,9,null,0,1,0,0,0
1551113312593,64,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,191956,226,9,9,http://alpha-api.nextprot.org/entry/NX_P35914/GO-MOLECULAR-FUNCTION.json,61,1,0,0,1
1551113312670,32,FUNCTION-INFO,200,OK,Executing function view api calls 2-3,true,,67558,218,9,9,http://alpha-api.nextprot.org/entry/NX_P53567/FUNCTION-INFO.json,31,1,0,0,1
1551113312700,27,ALLERGEN,200,OK,Executing function view api calls 2-2,true,,56493,213,9,9,http://alpha-api.nextprot.org/entry/NX_P53567/ALLERGEN.json,26,1,0,0,1
1551113312602,154,FUNCTION-INFO,200,OK,Executing function view api calls 2-7,true,,189613,218,9,9,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,146,1,0,0,1
1551113312758,58,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,122305,218,9,9,http://alpha-api.nextprot.org/entry/NX_P35914/FUNCTION-INFO.json,56,1,0,0,0
1551113312803,33,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-3,true,,56493,223,9,9,http://alpha-api.nextprot.org/entry/NX_P53567/CATALYTIC-ACTIVITY.json,32,1,0,0,1
1551113312828,26,CAUTION,200,OK,Executing function view api calls 2-2,true,,56493,212,9,9,http://alpha-api.nextprot.org/entry/NX_P53567/CAUTION.json,25,1,0,0,1
1551113312502,376,COFACTOR,200,OK,Executing function view api calls 2-5,true,,161681,213,9,9,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/COFACTOR.json,373,1,0,0,1
1551113312937,31,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-3,true,,56493,223,9,9,http://alpha-api.nextprot.org/entry/NX_P53567/TRANSPORT-ACTIVITY.json,26,1,0,0,1
1551113312505,475,FUNCTION-INFO,200,OK,Executing function view api calls 2-8,true,,189613,218,9,9,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/FUNCTION-INFO.json,472,1,0,0,0
1551113312917,91,Xrefs,200,OK,Executing function view api calls 2-1,true,,3338,222,9,9,http://alpha-api.nextprot.org/page-view/function/NX_P35914/xref.json,85,1,0,0,1
1551113312502,511,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-6,true,,161681,223,9,9,http://alpha-api.nextprot.org/entry/NX_Q3V6T2/TRANSPORT-ACTIVITY.json,505,1,0,0,1
1551113312955,59,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-2,true,,179952,226,9,9,http://alpha-api.nextprot.org/entry/NX_P35914/GO-BIOLOGICAL-PROCESS.json,55,1,0,0,1
