timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1551113135468,6,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-2,true,,12572,223,3,3,http://alpha-api.nextprot.org/entry/NX_P01737/TRANSPORT-ACTIVITY.json,6,1,0,0,1
1551113135515,7,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,12572,232,3,3,http://alpha-api.nextprot.org/entry/NX_P01737/BIOPHYSICOCHEMICAL-PROPERTY.json,7,1,0,0,1
1551113135542,6,Xrefs,200,OK,Executing function view api calls 2-3,true,,867,222,3,3,http://alpha-api.nextprot.org/page-view/function/NX_P01737/xref.json,6,1,0,0,1
1551113135575,7,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-2,true,,12572,224,3,3,http://alpha-api.nextprot.org/entry/NX_P01737/ACTIVITY-REGULATION.json,7,1,0,0,1
1551113135622,8,PATHWAY,200,OK,Executing function view api calls 2-1,true,,36308,212,3,3,http://alpha-api.nextprot.org/entry/NX_P01737/PATHWAY.json,8,1,0,0,1
1551113135649,6,Overview,200,OK,Executing function view api calls 2-3,true,,4889,213,3,3,http://alpha-api.nextprot.org/entry/NX_P01737/overview.json,6,1,0,0,1
1551113135683,7,COFACTOR,200,OK,Executing function view api calls 2-2,true,,12572,213,3,3,http://alpha-api.nextprot.org/entry/NX_P01737/COFACTOR.json,6,1,0,0,1
1551113135713,9,Getting shared accessions,200,OK,Executing function view api calls 2-4,true,,0,0,4,4,null,0,1,0,0,0
1551113135723,7,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-4,true,,24033,226,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/GO-BIOLOGICAL-PROCESS.json,7,1,0,0,1
1551113135731,6,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,12572,213,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/ALLERGEN.json,6,1,0,0,1
1551113135756,8,FUNCTION-INFO,200,OK,Executing function view api calls 2-3,true,,39335,218,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/FUNCTION-INFO.json,7,1,0,0,1
1551113135790,7,COFACTOR-INFO,200,OK,Executing function view api calls 2-2,true,,12572,218,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/COFACTOR-INFO.json,7,1,0,0,1
1551113135831,7,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-4,true,,23514,226,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/GO-MOLECULAR-FUNCTION.json,7,1,0,0,1
1551113135838,6,CAUTION,200,OK,Executing function view api calls 2-1,true,,12572,212,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/CAUTION.json,6,1,0,0,1
1551113135865,6,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-3,true,,12572,223,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/CATALYTIC-ACTIVITY.json,6,1,0,0,1
1551113135898,6,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-2,true,,12572,232,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/BIOPHYSICOCHEMICAL-PROPERTY.json,6,1,0,0,1
1551113135939,8,FUNCTION-INFO,200,OK,Executing function view api calls 2-4,true,,39335,218,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/FUNCTION-INFO.json,7,1,0,0,1
1551113135945,8,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,3687,226,4,4,http://alpha-api.nextprot.org/entry/NX_P0C7W9/GO-BIOLOGICAL-PROCESS.json,8,1,0,0,0
1551113135972,12,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-3,true,,12572,223,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/TRANSPORT-ACTIVITY.json,12,1,0,0,1
1551113136005,5,PATHWAY,200,OK,Executing function view api calls 2-2,true,,36308,212,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/PATHWAY.json,5,1,0,0,1
1551113136047,7,Xrefs,200,OK,Executing function view api calls 2-4,true,,867,222,4,4,http://alpha-api.nextprot.org/page-view/function/NX_P01737/xref.json,6,1,0,0,1
1551113136054,9,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,3687,226,4,4,http://alpha-api.nextprot.org/entry/NX_P0C7W9/GO-MOLECULAR-FUNCTION.json,9,1,0,0,1
1551113136085,10,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-3,true,,12572,224,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/ACTIVITY-REGULATION.json,10,1,0,0,1
1551113136111,6,ALLERGEN,200,OK,Executing function view api calls 2-2,true,,12572,213,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/ALLERGEN.json,6,1,0,0,1
1551113136154,6,Overview,200,OK,Executing function view api calls 2-4,true,,4889,213,4,4,http://alpha-api.nextprot.org/entry/NX_P01737/overview.json,6,1,0,0,1
1551113136164,9,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,3687,218,4,4,http://alpha-api.nextprot.org/entry/NX_P0C7W9/FUNCTION-INFO.json,9,1,0,0,1
1551113136196,10,COFACTOR,200,OK,Executing function view api calls 2-3,true,,12572,213,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/COFACTOR.json,10,1,0,0,1
1551113136218,6,CAUTION,200,OK,Executing function view api calls 2-2,true,,12572,212,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/CAUTION.json,6,1,0,0,1
1551113136221,8,Getting shared accessions,200,OK,Executing function view api calls 2-5,true,,0,0,5,5,null,0,1,0,0,0
1551113136230,8,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-5,true,,24033,226,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/GO-BIOLOGICAL-PROCESS.json,8,1,0,0,1
1551113136261,8,FUNCTION-INFO,200,OK,Executing function view api calls 2-4,true,,39335,218,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/FUNCTION-INFO.json,8,1,0,0,1
1551113136274,9,Xrefs,200,OK,Executing function view api calls 2-1,true,,489,222,5,5,http://alpha-api.nextprot.org/page-view/function/NX_P0C7W9/xref.json,8,1,0,0,1
1551113136307,13,COFACTOR-INFO,200,OK,Executing function view api calls 2-3,true,,12572,218,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/COFACTOR-INFO.json,13,1,0,0,1
1551113136326,8,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-2,true,,3687,226,5,5,http://alpha-api.nextprot.org/entry/NX_P0C7W9/GO-BIOLOGICAL-PROCESS.json,8,1,0,0,0
1551113136339,12,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-5,true,,23514,226,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/GO-MOLECULAR-FUNCTION.json,12,1,0,0,0
1551113136370,6,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-4,true,,12572,223,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/CATALYTIC-ACTIVITY.json,6,1,0,0,1
1551113136383,9,Overview,200,OK,Executing function view api calls 2-1,true,,4446,213,5,5,http://alpha-api.nextprot.org/entry/NX_P0C7W9/overview.json,9,1,0,0,1
1551113136421,6,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-3,true,,12572,232,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/BIOPHYSICOCHEMICAL-PROPERTY.json,6,1,0,0,1
1551113136435,9,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-2,true,,3687,226,5,5,http://alpha-api.nextprot.org/entry/NX_P0C7W9/GO-MOLECULAR-FUNCTION.json,9,1,0,0,1
1551113136451,13,FUNCTION-INFO,200,OK,Executing function view api calls 2-5,true,,39335,218,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/FUNCTION-INFO.json,13,1,0,0,1
1551113136477,6,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-4,true,,12572,223,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/TRANSPORT-ACTIVITY.json,6,1,0,0,1
1551113136493,9,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,3687,218,5,5,http://alpha-api.nextprot.org/entry/NX_P0C7W9/FUNCTION-INFO.json,8,1,0,0,1
1551113136528,10,PATHWAY,200,OK,Executing function view api calls 2-3,true,,36308,212,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/PATHWAY.json,10,1,0,0,1
1551113136545,9,FUNCTION-INFO,200,OK,Executing function view api calls 2-2,true,,3687,218,5,5,http://alpha-api.nextprot.org/entry/NX_P0C7W9/FUNCTION-INFO.json,9,1,0,0,1
1551113136565,14,Xrefs,200,OK,Executing function view api calls 2-5,true,,867,222,5,5,http://alpha-api.nextprot.org/page-view/function/NX_P01737/xref.json,14,1,0,0,1
1551113136584,6,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-4,true,,12572,224,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/ACTIVITY-REGULATION.json,6,1,0,0,1
1551113136602,9,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,3687,223,5,5,http://alpha-api.nextprot.org/entry/NX_P0C7W9/CATALYTIC-ACTIVITY.json,9,1,0,0,1
1551113136639,9,ALLERGEN,200,OK,Executing function view api calls 2-3,true,,12572,213,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/ALLERGEN.json,9,1,0,0,1
1551113136654,6,Xrefs,200,OK,Executing function view api calls 2-2,true,,489,222,5,5,http://alpha-api.nextprot.org/page-view/function/NX_P0C7W9/xref.json,6,1,0,0,1
1551113136680,6,Overview,200,OK,Executing function view api calls 2-5,true,,4889,213,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/overview.json,6,1,0,0,0
1551113136690,8,COFACTOR,200,OK,Executing function view api calls 2-4,true,,12572,213,5,5,http://alpha-api.nextprot.org/entry/NX_P01737/COFACTOR.json,8,1,0,0,1
1551113136712,11,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,3687,223,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/TRANSPORT-ACTIVITY.json,11,1,0,0,1
1551113136722,5,Getting shared accessions,200,OK,Executing function view api calls 2-6,true,,0,0,6,6,null,0,1,0,0,0
1551113136727,13,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-6,true,,24033,226,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/GO-BIOLOGICAL-PROCESS.json,13,1,0,0,1
1551113136749,5,CAUTION,200,OK,Executing function view api calls 2-3,true,,12572,212,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/CAUTION.json,5,1,0,0,1
1551113136760,8,Overview,200,OK,Executing function view api calls 2-2,true,,4446,213,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/overview.json,8,1,0,0,1
1551113136787,7,FUNCTION-INFO,200,OK,Executing function view api calls 2-5,true,,39335,218,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/FUNCTION-INFO.json,7,1,0,0,1
1551113136798,6,COFACTOR-INFO,200,OK,Executing function view api calls 2-4,true,,12572,218,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/COFACTOR-INFO.json,6,1,0,0,1
1551113136824,8,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,3687,224,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/ACTIVITY-REGULATION.json,8,1,0,0,0
1551113136841,13,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-6,true,,23514,226,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/GO-MOLECULAR-FUNCTION.json,12,1,0,0,1
1551113136854,9,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-3,true,,3687,226,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/GO-BIOLOGICAL-PROCESS.json,9,1,0,0,1
1551113136869,5,FUNCTION-INFO,200,OK,Executing function view api calls 2-2,true,,3687,218,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/FUNCTION-INFO.json,5,1,0,0,0
1551113136895,10,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-5,true,,12572,223,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/CATALYTIC-ACTIVITY.json,10,1,0,0,1
1551113136905,6,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-4,true,,12572,232,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/BIOPHYSICOCHEMICAL-PROPERTY.json,6,1,0,0,1
1551113136933,9,COFACTOR,200,OK,Executing function view api calls 2-1,true,,3687,213,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/COFACTOR.json,9,1,0,0,1
1551113136955,12,FUNCTION-INFO,200,OK,Executing function view api calls 2-6,true,,39335,218,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/FUNCTION-INFO.json,11,1,0,0,1
1551113136964,9,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-3,true,,3687,226,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/GO-MOLECULAR-FUNCTION.json,9,1,0,0,0
1551113136974,6,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-2,true,,3687,223,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/CATALYTIC-ACTIVITY.json,6,1,0,0,1
1551113137006,11,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-5,true,,12572,223,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/TRANSPORT-ACTIVITY.json,11,1,0,0,1
1551113137012,7,PATHWAY,200,OK,Executing function view api calls 2-4,true,,36308,212,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/PATHWAY.json,6,1,0,0,0
1551113137043,9,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,3687,218,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/COFACTOR-INFO.json,9,1,0,0,1
1551113137067,10,Xrefs,200,OK,Executing function view api calls 2-6,true,,867,222,6,6,http://alpha-api.nextprot.org/page-view/function/NX_P01737/xref.json,9,1,0,0,1
1551113137073,9,FUNCTION-INFO,200,OK,Executing function view api calls 2-3,true,,3687,218,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/FUNCTION-INFO.json,8,1,0,0,1
1551113137080,6,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-2,true,,3687,223,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/TRANSPORT-ACTIVITY.json,5,1,0,0,1
1551113137118,9,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-5,true,,12572,224,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/ACTIVITY-REGULATION.json,9,1,0,0,0
1551113137119,9,ALLERGEN,200,OK,Executing function view api calls 2-4,true,,12572,213,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/ALLERGEN.json,9,1,0,0,1
1551113137152,9,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,3687,232,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/BIOPHYSICOCHEMICAL-PROPERTY.json,9,1,0,0,1
1551113137177,8,Overview,200,OK,Executing function view api calls 2-6,true,,4889,213,6,6,http://alpha-api.nextprot.org/entry/NX_P01737/overview.json,8,1,0,0,1
1551113137182,5,Xrefs,200,OK,Executing function view api calls 2-3,true,,489,222,6,6,http://alpha-api.nextprot.org/page-view/function/NX_P0C7W9/xref.json,5,1,0,0,1
1551113137186,4,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-2,true,,3687,224,6,6,http://alpha-api.nextprot.org/entry/NX_P0C7W9/ACTIVITY-REGULATION.json,4,1,0,0,1
1551113137228,9,COFACTOR,200,OK,Executing function view api calls 2-5,true,,12572,213,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/COFACTOR.json,9,1,0,0,0
1551113137228,9,CAUTION,200,OK,Executing function view api calls 2-4,true,,12572,212,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/CAUTION.json,9,1,0,0,1
1551113137237,5,Getting shared accessions,200,OK,Executing function view api calls 2-7,true,,0,0,7,7,null,0,1,0,0,0
1551113137242,7,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-7,true,,24033,226,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/GO-BIOLOGICAL-PROCESS.json,6,1,0,0,1
1551113137262,9,PATHWAY,200,OK,Executing function view api calls 2-1,true,,3687,212,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/PATHWAY.json,9,1,0,0,1
1551113137288,9,Overview,200,OK,Executing function view api calls 2-3,true,,4446,213,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/overview.json,9,1,0,0,0
1551113137291,7,COFACTOR,200,OK,Executing function view api calls 2-2,true,,3687,213,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/COFACTOR.json,7,1,0,0,0
1551113137286,17,FUNCTION-INFO,200,OK,Executing function view api calls 2-6,true,,39335,218,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/FUNCTION-INFO.json,16,1,0,0,1
1551113137338,7,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-4,true,,3687,226,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/GO-BIOLOGICAL-PROCESS.json,7,1,0,0,1
1551113137338,10,COFACTOR-INFO,200,OK,Executing function view api calls 2-5,true,,12572,218,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/COFACTOR-INFO.json,10,1,0,0,1
1551113137349,5,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-7,true,,23514,226,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/GO-MOLECULAR-FUNCTION.json,5,1,0,0,1
1551113137372,13,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,3687,213,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/ALLERGEN.json,13,1,0,0,1
1551113137397,5,FUNCTION-INFO,200,OK,Executing function view api calls 2-3,true,,3687,218,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/FUNCTION-INFO.json,5,1,0,0,1
1551113137399,5,COFACTOR-INFO,200,OK,Executing function view api calls 2-2,true,,3687,218,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/COFACTOR-INFO.json,5,1,0,0,0
1551113137403,8,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-6,true,,12572,223,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/CATALYTIC-ACTIVITY.json,8,1,0,0,1
1551113137446,6,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-4,true,,3687,226,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/GO-MOLECULAR-FUNCTION.json,6,1,0,0,0
1551113137448,10,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-5,true,,12572,232,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/BIOPHYSICOCHEMICAL-PROPERTY.json,10,1,0,0,1
1551113137454,5,FUNCTION-INFO,200,OK,Executing function view api calls 2-7,true,,39335,218,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/FUNCTION-INFO.json,5,1,0,0,1
1551113137485,9,CAUTION,200,OK,Executing function view api calls 2-1,true,,7328,212,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/CAUTION.json,9,1,0,0,1
1551113137502,6,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-3,true,,3687,223,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/CATALYTIC-ACTIVITY.json,6,1,0,0,1
1551113137504,8,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-2,true,,3687,232,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/BIOPHYSICOCHEMICAL-PROPERTY.json,8,1,0,0,1
1551113137511,9,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-6,true,,12572,223,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/TRANSPORT-ACTIVITY.json,9,1,0,0,1
1551113137553,11,FUNCTION-INFO,200,OK,Executing function view api calls 2-4,true,,3687,218,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/FUNCTION-INFO.json,11,1,0,0,1
1551113137560,18,Xrefs,200,OK,Executing function view api calls 2-7,true,,867,222,7,7,http://alpha-api.nextprot.org/page-view/function/NX_P01737/xref.json,14,1,0,0,1
1551113137559,22,PATHWAY,200,OK,Executing function view api calls 2-5,true,,36308,212,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/PATHWAY.json,21,1,0,0,0
1551113137594,17,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,18566,226,7,7,http://alpha-api.nextprot.org/entry/NX_I3L273/GO-BIOLOGICAL-PROCESS.json,16,1,0,0,1
1551113137613,4,PATHWAY,200,OK,Executing function view api calls 2-2,true,,3687,212,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/PATHWAY.json,4,1,0,0,1
1551113137609,9,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-3,true,,3687,223,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/TRANSPORT-ACTIVITY.json,9,1,0,0,0
1551113137620,11,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-6,true,,12572,224,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/ACTIVITY-REGULATION.json,11,1,0,0,1
1551113137665,9,Xrefs,200,OK,Executing function view api calls 2-4,true,,489,222,7,7,http://alpha-api.nextprot.org/page-view/function/NX_P0C7W9/xref.json,9,1,0,0,2
1551113137679,8,Overview,200,OK,Executing function view api calls 2-7,true,,4889,213,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/overview.json,8,1,0,0,1
1551113137682,8,ALLERGEN,200,OK,Executing function view api calls 2-5,true,,12572,213,7,7,http://alpha-api.nextprot.org/entry/NX_P01737/ALLERGEN.json,8,1,0,0,0
1551113137718,11,ALLERGEN,200,OK,Executing function view api calls 2-2,true,,3687,213,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/ALLERGEN.json,11,1,0,0,1
1551113137718,12,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-3,true,,3687,224,7,7,http://alpha-api.nextprot.org/entry/NX_P0C7W9/ACTIVITY-REGULATION.json,12,1,0,0,1
1551113137711,21,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,4250,226,7,7,http://alpha-api.nextprot.org/entry/NX_I3L273/GO-MOLECULAR-FUNCTION.json,21,1,0,0,1
1551113137732,8,COFACTOR,200,OK,Executing function view api calls 2-6,true,,12572,213,8,8,http://alpha-api.nextprot.org/entry/NX_P01737/COFACTOR.json,7,1,0,0,1
