timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1551112283107,10,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,45576,223,1,1,http://alpha-api.nextprot.org/entry/NX_Q05586/TRANSPORT-ACTIVITY.json,9,1,0,0,1
1551112283218,9,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,39453,224,1,1,http://alpha-api.nextprot.org/entry/NX_Q05586/ACTIVITY-REGULATION.json,9,1,0,0,1
1551112283328,11,COFACTOR,200,OK,Executing function view api calls 2-1,true,,39453,213,1,1,http://alpha-api.nextprot.org/entry/NX_Q05586/COFACTOR.json,11,1,0,0,1
1551112283440,12,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,39453,218,1,1,http://alpha-api.nextprot.org/entry/NX_Q05586/COFACTOR-INFO.json,11,1,0,0,1
1551112283553,22,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,39453,232,1,1,http://alpha-api.nextprot.org/entry/NX_Q05586/BIOPHYSICOCHEMICAL-PROPERTY.json,21,1,0,0,1
1551112283676,13,PATHWAY,200,OK,Executing function view api calls 2-1,true,,124386,212,1,1,http://alpha-api.nextprot.org/entry/NX_Q05586/PATHWAY.json,11,1,0,0,1
1551112283790,13,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,39453,213,1,1,http://alpha-api.nextprot.org/entry/NX_Q05586/ALLERGEN.json,12,1,0,0,1
1551112283904,11,CAUTION,200,OK,Executing function view api calls 2-1,true,,39453,212,1,1,http://alpha-api.nextprot.org/entry/NX_Q05586/CAUTION.json,10,1,0,0,1
1551112284017,170,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,367661,226,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/GO-BIOLOGICAL-PROCESS.json,164,1,0,0,1
1551112284288,11,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,131660,226,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/GO-MOLECULAR-FUNCTION.json,9,1,0,0,1
1551112284401,13,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,112912,218,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/FUNCTION-INFO.json,11,1,0,0,0
1551112284516,9,Xrefs,200,OK,Executing function view api calls 2-1,true,,1557,222,1,1,http://alpha-api.nextprot.org/page-view/function/NX_Q14116/xref.json,9,1,0,0,0
1551112284626,16,Overview,200,OK,Executing function view api calls 2-1,true,,11225,213,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/overview.json,16,1,0,0,1
1551112284743,13,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,112912,218,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/FUNCTION-INFO.json,11,1,0,0,1
1551112284857,10,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,84509,223,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/CATALYTIC-ACTIVITY.json,9,1,0,0,1
1551112284969,11,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,84509,223,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/TRANSPORT-ACTIVITY.json,10,1,0,0,1
1551112285081,12,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,84509,224,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/ACTIVITY-REGULATION.json,10,1,0,0,1
1551112285194,11,COFACTOR,200,OK,Executing function view api calls 2-1,true,,84509,213,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/COFACTOR.json,10,1,0,0,1
1551112285305,11,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,84509,218,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/COFACTOR-INFO.json,10,1,0,0,1
1551112285417,15,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,84509,232,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/BIOPHYSICOCHEMICAL-PROPERTY.json,14,1,0,0,2
1551112285533,14,PATHWAY,200,OK,Executing function view api calls 2-1,true,,144922,212,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/PATHWAY.json,12,1,0,0,2
1551112285648,9,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,84509,213,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/ALLERGEN.json,8,1,0,0,1
1551112285758,10,CAUTION,200,OK,Executing function view api calls 2-1,true,,84509,212,1,1,http://alpha-api.nextprot.org/entry/NX_Q14116/CAUTION.json,8,1,0,0,1
1551112285869,133,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,236745,226,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/GO-BIOLOGICAL-PROCESS.json,129,1,0,0,1
1551112286103,13,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,88843,226,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/GO-MOLECULAR-FUNCTION.json,11,1,0,0,1
1551112286217,8,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,16870,218,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/FUNCTION-INFO.json,8,1,0,0,1
1551112286326,10,Xrefs,200,OK,Executing function view api calls 2-1,true,,1827,222,1,1,http://alpha-api.nextprot.org/page-view/function/NX_P36382/xref.json,10,1,0,0,1
1551112286437,14,Overview,200,OK,Executing function view api calls 2-1,true,,6118,213,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/overview.json,14,1,0,0,1
1551112286552,9,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,16870,218,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/FUNCTION-INFO.json,9,1,0,0,1
1551112286662,9,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,12904,223,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/CATALYTIC-ACTIVITY.json,9,1,0,0,1
1551112286772,9,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,12904,223,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/TRANSPORT-ACTIVITY.json,9,1,0,0,1
1551112286882,9,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,12904,224,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/ACTIVITY-REGULATION.json,9,1,0,0,1
1551112286993,8,COFACTOR,200,OK,Executing function view api calls 2-1,true,,12904,213,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/COFACTOR.json,8,1,0,0,1
1551112287102,10,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,12904,218,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/COFACTOR-INFO.json,10,1,0,0,1
1551112287213,14,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,12904,232,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/BIOPHYSICOCHEMICAL-PROPERTY.json,14,1,0,0,0
1551112287328,8,PATHWAY,200,OK,Executing function view api calls 2-1,true,,16842,212,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/PATHWAY.json,8,1,0,0,1
1551112287437,9,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,12904,213,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/ALLERGEN.json,9,1,0,0,1
1551112287547,9,CAUTION,200,OK,Executing function view api calls 2-1,true,,12904,212,1,1,http://alpha-api.nextprot.org/entry/NX_P36382/CAUTION.json,9,1,0,0,1
1551112287657,141,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,347073,226,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/GO-BIOLOGICAL-PROCESS.json,137,1,0,0,1
1551112287899,13,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,278647,226,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/GO-MOLECULAR-FUNCTION.json,10,1,0,0,1
1551112288013,16,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,265374,218,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/FUNCTION-INFO.json,12,1,0,0,1
1551112288130,11,Xrefs,200,OK,Executing function view api calls 2-1,true,,1956,222,1,1,http://alpha-api.nextprot.org/page-view/function/NX_P26651/xref.json,11,1,0,0,2
1551112288242,13,Overview,200,OK,Executing function view api calls 2-1,true,,10824,213,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/overview.json,13,1,0,0,1
1551112288356,14,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,265374,218,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/FUNCTION-INFO.json,10,1,0,0,1
1551112288471,13,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,84194,223,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/CATALYTIC-ACTIVITY.json,11,1,0,0,1
1551112288584,11,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,84194,223,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/TRANSPORT-ACTIVITY.json,10,1,0,0,1
1551112288696,10,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,84194,224,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/ACTIVITY-REGULATION.json,9,1,0,0,1
1551112288807,10,COFACTOR,200,OK,Executing function view api calls 2-1,true,,84194,213,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/COFACTOR.json,9,1,0,0,1
1551112288918,10,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,84194,218,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/COFACTOR-INFO.json,8,1,0,0,1
1551112289029,14,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,84194,232,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/BIOPHYSICOCHEMICAL-PROPERTY.json,13,1,0,0,1
1551112289144,11,PATHWAY,200,OK,Executing function view api calls 2-1,true,,92283,212,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/PATHWAY.json,10,1,0,0,1
1551112289256,9,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,84194,213,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/ALLERGEN.json,9,1,0,0,1
1551112289366,11,CAUTION,200,OK,Executing function view api calls 2-1,true,,84194,212,1,1,http://alpha-api.nextprot.org/entry/NX_P26651/CAUTION.json,9,1,0,0,1
1551112289478,131,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,249302,226,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/GO-BIOLOGICAL-PROCESS.json,127,1,0,0,1
1551112289710,12,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,175597,226,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/GO-MOLECULAR-FUNCTION.json,9,1,0,0,0
1551112289823,13,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,83627,218,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/FUNCTION-INFO.json,11,1,0,0,1
1551112289937,10,Xrefs,200,OK,Executing function view api calls 2-1,true,,1831,222,1,1,http://alpha-api.nextprot.org/page-view/function/NX_Q03167/xref.json,10,1,0,0,1
1551112290048,11,Overview,200,OK,Executing function view api calls 2-1,true,,9033,213,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/overview.json,11,1,0,0,1
1551112290162,13,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,83627,218,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/FUNCTION-INFO.json,12,1,0,0,1
1551112290276,12,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,79384,223,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/CATALYTIC-ACTIVITY.json,10,1,0,0,1
1551112290389,10,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,79384,223,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/TRANSPORT-ACTIVITY.json,8,1,0,0,1
1551112290500,9,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,79384,224,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/ACTIVITY-REGULATION.json,8,1,0,0,0
1551112290609,10,COFACTOR,200,OK,Executing function view api calls 2-1,true,,79384,213,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/COFACTOR.json,9,1,0,0,1
1551112290720,8,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,79384,218,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/COFACTOR-INFO.json,7,1,0,0,1
1551112290829,17,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,79384,232,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/BIOPHYSICOCHEMICAL-PROPERTY.json,16,1,0,0,1
1551112290947,8,PATHWAY,200,OK,Executing function view api calls 2-1,true,,79384,212,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/PATHWAY.json,7,1,0,0,0
1551112291056,10,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,79384,213,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/ALLERGEN.json,9,1,0,0,1
1551112291166,10,CAUTION,200,OK,Executing function view api calls 2-1,true,,79384,212,1,1,http://alpha-api.nextprot.org/entry/NX_Q03167/CAUTION.json,10,1,0,0,1
1551112291278,183,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,340385,226,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/GO-BIOLOGICAL-PROCESS.json,178,1,0,0,0
1551112291562,15,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,161434,226,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/GO-MOLECULAR-FUNCTION.json,13,1,0,0,1
1551112291678,12,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,111454,218,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/FUNCTION-INFO.json,10,1,0,0,1
1551112291791,13,Xrefs,200,OK,Executing function view api calls 2-1,true,,1825,222,1,1,http://alpha-api.nextprot.org/page-view/function/NX_O94813/xref.json,13,1,0,0,1
1551112291905,15,Overview,200,OK,Executing function view api calls 2-1,true,,6820,213,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/overview.json,15,1,0,0,1
1551112292021,15,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,111454,218,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/FUNCTION-INFO.json,13,1,0,0,1
1551112292137,13,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,70829,223,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/CATALYTIC-ACTIVITY.json,12,1,0,0,1
1551112292251,14,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,70829,223,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/TRANSPORT-ACTIVITY.json,13,1,0,0,1
1551112292366,11,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,70829,224,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/ACTIVITY-REGULATION.json,10,1,0,0,1
1551112292478,11,COFACTOR,200,OK,Executing function view api calls 2-1,true,,70829,213,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/COFACTOR.json,10,1,0,0,1
1551112292590,14,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,70829,218,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/COFACTOR-INFO.json,12,1,0,0,1
1551112292705,26,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,70829,232,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/BIOPHYSICOCHEMICAL-PROPERTY.json,24,1,0,0,1
1551112292837,10,PATHWAY,200,OK,Executing function view api calls 2-1,true,,112653,212,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/PATHWAY.json,9,1,0,0,1
1551112292948,11,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,70829,213,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/ALLERGEN.json,10,1,0,0,1
1551112293060,13,CAUTION,200,OK,Executing function view api calls 2-1,true,,70829,212,1,1,http://alpha-api.nextprot.org/entry/NX_O94813/CAUTION.json,13,1,0,0,1
1551112293174,116,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,201762,226,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/GO-BIOLOGICAL-PROCESS.json,113,1,0,0,1
1551112293391,14,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,101500,226,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/GO-MOLECULAR-FUNCTION.json,12,1,0,0,1
1551112293506,11,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,76127,218,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/FUNCTION-INFO.json,9,1,0,0,1
1551112293618,10,Xrefs,200,OK,Executing function view api calls 2-1,true,,1824,222,1,1,http://alpha-api.nextprot.org/page-view/function/NX_P21246/xref.json,10,1,0,0,1
1551112293729,12,Overview,200,OK,Executing function view api calls 2-1,true,,15221,213,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/overview.json,11,1,0,0,1
1551112293841,12,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,76127,218,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/FUNCTION-INFO.json,11,1,0,0,1
1551112293954,10,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,46042,223,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/CATALYTIC-ACTIVITY.json,9,1,0,0,1
1551112294065,10,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,46042,223,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/TRANSPORT-ACTIVITY.json,9,1,0,0,1
1551112294175,10,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,46042,224,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/ACTIVITY-REGULATION.json,9,1,0,0,2
1551112294286,9,COFACTOR,200,OK,Executing function view api calls 2-1,true,,46042,213,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/COFACTOR.json,8,1,0,0,0
1551112294395,11,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,46042,218,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/COFACTOR-INFO.json,10,1,0,0,1
1551112294506,15,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,46042,232,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/BIOPHYSICOCHEMICAL-PROPERTY.json,14,1,0,0,1
1551112294621,11,PATHWAY,200,OK,Executing function view api calls 2-1,true,,46042,212,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/PATHWAY.json,10,1,0,0,1
1551112294732,10,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,46042,213,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/ALLERGEN.json,9,1,0,0,1
1551112294843,10,CAUTION,200,OK,Executing function view api calls 2-1,true,,46042,212,1,1,http://alpha-api.nextprot.org/entry/NX_P21246/CAUTION.json,9,1,0,0,1
1551112294954,225,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,522351,226,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/GO-BIOLOGICAL-PROCESS.json,217,1,0,0,1
1551112295280,17,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,278493,226,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/GO-MOLECULAR-FUNCTION.json,13,1,0,0,1
1551112295398,14,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,225054,218,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/FUNCTION-INFO.json,12,1,0,0,1
1551112295513,15,Xrefs,200,OK,Executing function view api calls 2-1,true,,2823,222,1,1,http://alpha-api.nextprot.org/page-view/function/NX_P29317/xref.json,15,1,0,0,1
1551112295629,15,Overview,200,OK,Executing function view api calls 2-1,true,,8213,213,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/overview.json,15,1,0,0,1
1551112295745,19,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,225054,218,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/FUNCTION-INFO.json,16,1,0,0,1
1551112295865,13,CATALYTIC-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,159686,223,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/CATALYTIC-ACTIVITY.json,10,1,0,0,1
1551112295980,15,TRANSPORT-ACTIVITY,200,OK,Executing function view api calls 2-1,true,,147417,223,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/TRANSPORT-ACTIVITY.json,15,1,0,0,1
1551112296097,17,ACTIVITY-REGULATION,200,OK,Executing function view api calls 2-1,true,,147417,224,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/ACTIVITY-REGULATION.json,13,1,0,0,1
1551112296215,14,COFACTOR,200,OK,Executing function view api calls 2-1,true,,147417,213,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/COFACTOR.json,11,1,0,0,0
1551112296330,12,COFACTOR-INFO,200,OK,Executing function view api calls 2-1,true,,147417,218,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/COFACTOR-INFO.json,10,1,0,0,1
1551112296443,27,BIOPHYSICOCHEMICAL-PROPERTY,200,OK,Executing function view api calls 2-1,true,,147417,232,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/BIOPHYSICOCHEMICAL-PROPERTY.json,25,1,0,0,1
1551112296570,12,PATHWAY,200,OK,Executing function view api calls 2-1,true,,164711,212,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/PATHWAY.json,10,1,0,0,1
1551112296683,15,ALLERGEN,200,OK,Executing function view api calls 2-1,true,,147417,213,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/ALLERGEN.json,12,1,0,0,1
1551112296798,20,CAUTION,200,OK,Executing function view api calls 2-1,true,,147417,212,1,1,http://alpha-api.nextprot.org/entry/NX_P29317/CAUTION.json,17,1,0,0,1
1551112296919,89,GO-BIOLOGICAL-PROCESS,200,OK,Executing function view api calls 2-1,true,,183380,226,1,1,http://alpha-api.nextprot.org/entry/NX_P55089/GO-BIOLOGICAL-PROCESS.json,86,1,0,0,0
1551112297109,10,GO-MOLECULAR-FUNCTION,200,OK,Executing function view api calls 2-1,true,,48782,226,1,1,http://alpha-api.nextprot.org/entry/NX_P55089/GO-MOLECULAR-FUNCTION.json,9,1,0,0,1
1551112297219,8,FUNCTION-INFO,200,OK,Executing function view api calls 2-1,true,,24199,218,1,1,http://alpha-api.nextprot.org/entry/NX_P55089/FUNCTION-INFO.json,8,1,0,0,1
